winner_name,loser_name,ranking_difference,height_difference,age_difference,player1_hand,player2_hand,player1_h2h_win_pct,match_type,player1_recent_win_pct,player2_recent_win_pct,target
Novak Djokovic,Tomas Martin Etcheverry,-31.0,-8.0,12.200000000000003,1,1,1.0,1,0.8,0.4,7.0
Adrian Mannarino,Ben Shelton,3.0,-13.0,14.3,0,0,1.0,1,0.6,0.8,0.0
Taylor Fritz,Fabian Marozsan,-55.0,3.0,2.0,1,1,0.5,1,0.6,0.6,7.0
Stefanos Tsitsipas,Luca Van Assche,-72.0,15.0,5.799999999999997,1,1,0.5,1,0.6,0.6,11.0
Jannik Sinner,Sebastian Baez,-25.0,21.0,-0.6000000000000014,1,1,1.0,1,1.0,0.4,14.0
Karen Khachanov,Tomas Machac,-60.0,15.0,4.400000000000002,1,1,0.5,1,0.6,0.8,2.0
Alex De Minaur,Flavio Cobolli,-90.0,0.0,3.299999999999997,1,1,0.5,1,1.0,0.6,11.0
Andrey Rublev,Sebastian Korda,-21.0,-8.0,2.6999999999999993,1,1,1.0,1,1.0,0.8,7.0
Arthur Cazaux,Tallon Griekspoor,91.0,-5.0,-6.199999999999999,1,1,0.5,1,0.4,0.4,11.0
Hubert Hurkacz,Ugo Humbert,-11.0,8.0,1.3999999999999986,1,0,1.0,1,0.8,0.8,6.0
Nuno Borges,Grigor Dimitrov,56.0,-6.0,-5.700000000000003,1,1,0.5,1,0.6,1.0,6.0
Daniil Medvedev,Felix Auger Aliassime,-27.0,5.0,4.5,1,1,1.0,1,0.6,0.6,8.0
Alexander Zverev,Alex Michelsen,-85.0,5.0,7.399999999999999,1,1,0.5,1,0.8,0.4,9.0
Cameron Norrie,Casper Ruud,11.0,5.0,3.3000000000000007,0,1,0.0,1,0.6,1.0,6.0
Miomir Kecmanovic,Tommy Paul,46.0,-2.0,-2.3000000000000007,1,1,0.6666666666666666,1,0.6,0.6,2.0
Carlos Alcaraz,Juncheng Shang,-138.0,3.0,1.7000000000000028,1,0,0.5,1,0.8,0.8,11.0
Novak Djokovic,Adrian Mannarino,-18.0,8.0,1.1000000000000014,1,0,1.0,1,0.8,0.6,15.0
Taylor Fritz,Stefanos Tsitsipas,5.0,3.0,0.8000000000000007,1,1,0.25,1,0.8,0.8,5.0
Jannik Sinner,Karen Khachanov,-11.0,-7.0,-5.200000000000003,1,1,0.6666666666666666,1,1.0,0.6,7.0
Andrey Rublev,Alex De Minaur,-5.0,5.0,1.3000000000000007,1,1,0.4,1,1.0,1.0,9.0
Hubert Hurkacz,Arthur Cazaux,-113.0,13.0,5.599999999999998,1,1,0.5,1,0.8,0.6,4.0
Daniil Medvedev,Nuno Borges,-66.0,13.0,1.0,1,1,0.5,1,0.6,0.8,7.0
Alexander Zverev,Cameron Norrie,-16.0,10.0,-1.6000000000000014,1,0,1.0,1,0.8,0.8,1.0
Carlos Alcaraz,Miomir Kecmanovic,-58.0,0.0,-3.6999999999999993,1,1,1.0,1,0.8,0.8,10.0
Novak Djokovic,Taylor Fritz,-11.0,-8.0,10.400000000000002,1,1,1.0,1,0.8,1.0,6.0
Jannik Sinner,Andrey Rublev,-1.0,3.0,-3.8000000000000007,1,1,0.6666666666666666,1,1.0,1.0,6.0
Daniil Medvedev,Hubert Hurkacz,-6.0,2.0,1.0,1,1,0.4,1,0.8,0.8,0.0
Alexander Zverev,Carlos Alcaraz,4.0,15.0,6.099999999999998,1,1,0.5714285714285714,1,1.0,0.8,9.0
Jannik Sinner,Novak Djokovic,3.0,3.0,-14.200000000000003,1,1,0.3333333333333333,1,1.0,1.0,11.0
Daniil Medvedev,Alexander Zverev,-3.0,0.0,1.1999999999999993,1,1,0.6111111111111112,1,1.0,1.0,0.0
Jannik Sinner,Daniil Medvedev,1.0,-7.0,-5.5,1,1,0.3333333333333333,1,1.0,1.0,1.0
Denis Shapovalov,Hugo Gaston,49.0,12.0,1.3999999999999986,0,0,0.5,0,0.4,0.4,8.0
Gregoire Barrere,Ugo Blanchet,-110.0,8.0,4.899999999999999,1,1,0.5,0,0.4,0.5,5.0
Alexander Shevchenko,Dalibor Svrcina,-135.0,7.0,1.8000000000000007,1,1,0.5,0,0.4,0.4,2.0
Arthur Cazaux,Maximilian Marterer,-9.0,-5.0,-7.200000000000003,1,0,0.5,0,0.6,0.4,8.0
Harold Mayot,Lucas Pouille,-171.0,-5.0,-8.0,1,1,0.5,0,0.6,0.2,4.0
Benoit Paire,Andy Murray,63.0,5.0,-2.0,1,1,0.0,0,0.0,0.2,0.0
Flavio Cobolli,Gael Monfils,6.0,-10.0,-15.7,1,1,0.5,0,0.6,0.2,8.0
Constant Lestienne,Bernabe Zapata Miralles,26.0,-3.0,4.600000000000001,1,1,0.5,0,0.2,0.0,4.0
Pedro Martinez,Jaume Munar,24.0,2.0,0.0,1,1,1.0,0,0.0,0.4,3.0
Alexandre Muller,Antoine Escoffier,-101.0,-2.0,-5.0,1,1,0.5,0,0.4,0.5,4.0
Michael Mmoh,Benjamin Bonzi,7.0,5.0,-1.6000000000000014,1,1,0.5,0,0.6,0.0,5.0
Pablo Llamas Ruiz,Richard Gasquet,26.0,5.0,-16.400000000000002,1,1,0.5,0,0.5,0.0,3.0
Alexander Bublik,Denis Shapovalov,-110.0,11.0,1.9000000000000021,1,0,1.0,0,0.6,0.4,-1.0
Alexander Shevchenko,Gregoire Barrere,-45.0,2.0,-6.799999999999997,1,1,0.5,0,0.4,0.4,0.0
Felix Auger Aliassime,Arthur Cazaux,-53.0,10.0,2.0,1,1,0.5,0,0.4,0.8,-1.0
Harold Mayot,Benoit Paire,32.0,-16.0,-12.800000000000004,1,1,0.5,0,0.6,0.2,7.0
Flavio Cobolli,Constant Lestienne,-30.0,3.0,-9.900000000000002,1,1,0.5,0,0.6,0.4,7.0
Borna Coric,Pedro Martinez,-62.0,3.0,0.5,1,1,0.5,0,0.2,0.2,8.0
Michael Mmoh,Alexandre Muller,62.0,5.0,-0.8999999999999986,1,1,0.5,0,0.6,0.6,4.0
Holger Rune,Pablo Llamas Ruiz,-149.0,0.0,-0.5,1,1,0.5,0,0.6,0.6666666666666666,6.0
Alexander Bublik,Alexander Shevchenko,-32.0,11.0,3.5,1,1,0.5,0,0.6,0.6,3.0
Felix Auger Aliassime,Harold Mayot,-114.0,13.0,1.5,1,1,0.5,0,0.6,0.8,7.0
Borna Coric,Flavio Cobolli,-39.0,5.0,5.5,1,1,0.5,0,0.4,0.8,5.0
Holger Rune,Michael Mmoh,-126.0,0.0,-5.300000000000001,1,1,0.5,0,0.6,0.8,3.0
Alexander Bublik,Felix Auger Aliassime,-3.0,3.0,3.200000000000003,1,1,0.3333333333333333,0,0.6,0.8,2.0
Borna Coric,Holger Rune,30.0,0.0,6.5,1,1,0.5,0,0.6,0.6,6.0
Alexander Bublik,Borna Coric,-10.0,8.0,-0.5999999999999979,1,1,1.0,0,0.6,0.8,5.0
Sebastian Korda,Oleksii Krutykh,-309.0,11.0,-0.3000000000000007,1,1,0.5,0,0.6,0.4,4.0
Christopher Eubanks,Viacheslav Bielinskyi,-466.0,130.0,7.599999999999998,1,1,0.5,0,0.2,0.5,7.0
Taylor Fritz,Vladyslav Orlov,-589.0,8.0,-2.5,1,1,0.5,0,0.8,0.5,5.0
Gabriel Diallo,Soon Woo Kwon,-568.0,23.0,-3.8000000000000007,1,1,0.5,0,0.4,0.0,4.0
Otto Virtanen,Nuno Borges,119.0,8.0,-4.299999999999997,1,1,0.5,0,0.8,0.6,9.0
Dominik Koepfer,Fabian Marozsan,3.0,-13.0,5.399999999999999,0,1,0.5,0,0.2,0.6,5.0
Tallon Griekspoor,Marc Andrea Huesler,-170.0,-8.0,0.0,1,0,0.5,0,0.4,0.2,2.0
Lukas Klein,Miomir Kecmanovic,101.0,10.0,1.4000000000000021,1,1,0.5,0,0.4,0.6,5.0
Thiago Monteiro,Karl Friberg,-245.0,-8.0,4.800000000000001,0,1,0.5,0,0.4,0.0,4.0
Chris Rodesch,Nicolas Mejia,237.0,15.0,-1.3999999999999986,1,1,0.5,0,0.6666666666666666,0.4,4.0
Mohamed Safwat,Alvaro Guillen Meza,46.0,5.0,12.299999999999997,1,1,0.5,0,0.6,1.0,0.0
Yoshihito Nishioka,Hady Habib,-220.0,-18.0,2.900000000000002,0,1,0.5,0,0.2,0.6,5.0
Viktor Durasovic,Robert Strombachs,67.0,-6.0,2.5,1,1,0.5,0,0.2,0.6,6.0
Kiranpal Pannu,Cem Ilkel,432.0,0.0,-1.3999999999999986,1,1,0.5,0,0.0,0.6,7.0
Hubert Hurkacz,Sergey Fomin,-657.0,16.0,4.0,1,1,0.5,0,0.8,0.4,9.0
Zhizhen Zhang,Matic Kriznik,-1224.0,6.789933485555451,8.8,1,0,0.5,0,0.4,0.5,10.0
Diego Duran,Gillian Osmont,-58.0,0.7754916432447487,6.119513931650246,1,1,0.5,0,0.0,0.5,9.0
Moez Echargui,Jesse Flores,-621.0,-10.0,2.1999999999999993,1,1,0.5,0,0.6666666666666666,0.0,7.0
Nam Hoang Ly,Philip Henning,-194.0,-11.210066514444549,3.6999999999999993,1,1,0.5,0,0.8,0.6666666666666666,5.0
Vasek Pospisil,Seong Chan Hong,262.0,18.0,7.100000000000001,1,1,1.0,0,0.4,0.2,5.0
Emil Ruusuvuori,Joao Sousa,-190.0,3.0,-9.999999999999996,1,1,0.5,0,0.6,0.4,7.0
Marton Fucsovics,Jan Lennard Struff,58.0,-5.0,-1.8000000000000043,1,1,1.0,0,0.4,0.4,5.0
Leandro Riedi,Botic Van De Zandschulp,112.0,0.0,-6.300000000000001,1,1,0.5,0,0.2,0.4,3.0
Alex Molcan,Dusan Lajovic,69.0,-5.0,-7.399999999999999,0,1,0.0,0,0.6,0.4,8.0
Elias Ymer,Gustavo Heide,-81.0,-6.0,5.900000000000002,1,1,0.5,0,0.4,1.0,6.0
Alex Knaff,Adria Soriano Barrera,-93.0,2.0,1.5,1,1,0.5,0,0.6,0.5,0.0
Amr Elsayed Abdou Ahmed Mohamed,Emilio Gomez,428.0,0.0,-7.200000000000003,1,1,0.5,0,0.4,0.4,5.0
Benjamin Hassan,Yosuke Watanuki,39.0,3.0,3.1999999999999993,1,1,0.5,0,0.4,0.2,5.0
Casper Ruud,Martins Rocens,-1751.0,-2.0,1.3000000000000007,1,1,0.5,0,0.8,0.0,10.0
Yanki Erel,Ajeet Rai,-213.0,-10.0,-1.6999999999999993,0,1,0.5,0,0.0,0.25,5.0
Maks Kasnikowski,Khumoun Sultanov,-59.0,0.0,-4.699999999999999,1,1,0.5,0,1.0,0.25,8.0
Yi Zhou,Sebastian Dominko,-230.0,-10.0,-1.8999999999999986,1,0,0.5,0,0.0,0.0,4.0
Marcelo Arevalo,Heve Kelley,-58.0,6.789933485555451,6.400000000000002,1,1,0.5,0,1.0,0.5,10.0
Aziz Dougaz,Rodrigo Crespo Piedra,-1940.0,1.7899334855554514,4.199999999999999,0,1,0.5,0,0.6,0.0,3.0
Kris Van Wyk,Linh Giang Trinh,-1743.0,2.0,0.9000000000000021,1,1,0.5,0,0.0,0.5,5.0
Gabriel Diallo,Seong Chan Hong,-92.0,28.0,-4.199999999999999,1,1,0.5,0,0.6,0.2,5.0
Henrique Rocha,Eero Vasa,-762.0,-5.0,-7.099999999999998,1,1,0.5,0,0.0,0.3333333333333333,4.0
Jan Lennard Struff,Mate Valkusz,-189.0,10.0,8.300000000000004,1,1,0.5,0,0.4,0.2,7.0
Tallon Griekspoor,Leandro Riedi,-146.0,-3.0,5.5,1,1,0.5,0,0.6,0.2,2.0
Lukas Pokorny,Laslo Djere,555.0,3.0,-6.700000000000003,1,1,0.5,0,0.5,0.2,1.0
Thiago Monteiro,Elias Ymer,-41.0,-2.0,1.8000000000000007,0,1,0.5,0,0.6,0.6,4.0
Nicolas Mejia,Alex Knaff,-89.0,-10.0,-2.200000000000003,1,1,0.5,0,0.2,0.8,7.0
Andres Andrade,Michael Bassem Sobhy,-421.0,-6.210066514444549,5.400000000000002,1,1,0.5,0,0.5,0.0,0.0
Yoshihito Nishioka,Benjamin Hassan,-68.0,-13.0,-0.5999999999999979,0,1,0.5,0,0.4,0.6,-2.0
Nicolai Budkov Kjaer,Davis Rolis,-58.0,1.7899334855554514,-1.6000000000000014,1,1,0.5,0,0.0,0.5,5.0
Altug Celikbilek,Ajeet Rai,-167.0,-5.0,2.3000000000000007,1,1,0.5,0,0.6,0.2,7.0
Kamil Majchrzak,Maxim Shin,-662.0,-11.0,7.399999999999999,1,1,0.5,0,0.6,0.5,10.0
Sebastian Dominko,Zhizhen Zhang,1057.0,10.0,-6.5,0,1,0.5,0,0.0,0.6,5.0
Juan Carlos Fuentes Vasquez,Matavao Fanguna,-58.0,0.7754916432447487,-8.899999999999999,1,1,0.5,0,0.5,0.5,9.0
Nam Hoang Ly,Kris Van Wyk,138.0,-10.0,-0.40000000000000213,1,1,0.5,0,0.8,0.3333333333333333,2.0
Zsombor Piros,Kevin Krawietz,-2030.0,-8.0,-7.800000000000001,1,1,0.5,0,0.6,0.2,4.0
Botic Van De Zandschulp,Marc Andrea Huesler,-136.0,-5.0,0.8000000000000007,1,0,0.5,0,0.2,0.2,2.0
Adria Soriano Barrera,Chris Rodesch,-55.0,-7.0,2.1000000000000014,1,1,0.5,0,0.0,0.75,4.0
Yi Zhou,Matic Kriznik,-397.0,6.789933485555451,0.40000000000000213,1,0,0.5,0,0.25,0.3333333333333333,6.0
Philip Henning,Linh Giang Trinh,-1411.0,3.9855581576892973,-3.1999999999999993,1,1,0.5,0,0.5,0.3333333333333333,8.0
Francisco Cerundolo,Dmitry Popko,-316.0,-6.0,-1.8000000000000007,1,1,0.5,0,0.2,0.2,6.0
Alejandro Tabilo,Juan Pablo Varillas,-33.0,3.0,-1.6999999999999993,0,1,0.0,0,0.8,0.4,7.0
Zizou Bergs,Marin Cilic,-913.0,-13.0,-10.699999999999996,1,1,0.5,0,0.4,0.2,2.0
Jakub Mensik,Yshai Oliel,-288.0,5.0,-5.600000000000001,1,0,0.5,0,0.6,0.4,6.0
Luca Van Assche,Yu Hsiou Hsu,-162.0,0.0,-5.100000000000001,1,1,0.5,0,0.6,0.6,4.0
Nerman Fatic,Dimitar Kuzmanov,-21.0,8.0,-1.3000000000000007,1,1,0.5,0,0.4,0.2,2.0
Stefanos Tsitsipas,Marius Copil,-273.0,2.0,-7.800000000000004,1,1,0.5,0,0.6,0.2,5.0
Dominic Thiem,Michael Agwi,-845.0,-8.0,10.0,1,1,0.5,0,0.2,0.0,4.0
Saba Purtseladze,Vilius Gaubas,84.0,13.0,3.3999999999999986,1,1,0.5,0,1.0,0.3333333333333333,0.0
Elmer Moller,Ernesto Escobedo,-132.0,-2.0,-7.0,1,1,0.5,0,0.5,0.2,6.0
Ramkumar Ramanathan,Aisam Ul Haq Qureshi,-1698.0,5.0,-14.599999999999998,1,1,0.5,0,0.2,0.6,6.0
Juan Carlos Prado Angelo,Maximus Jones,24.0,0.0,-0.5,1,1,0.5,0,0.0,0.5,7.0
Yassine Dlimi,Petros Chrysochos,-806.0,6.0,-7.100000000000001,1,1,0.5,0,0.5,0.4,3.0
Hong Kit Jack Wong,Benjamin Lock,1295.0,-11.014441842310703,-5.5,1,1,0.5,0,0.4,0.6,1.0
Blaise Bicknell,Kaipo Marshall,-1840.0,4.789933485555451,0.3000000000000007,1,1,0.5,0,0.6,0.2,7.0
Daniel Vallejo,Benjamin Balleret,-58.0,1.9855581576892973,-1.3999999999999986,1,1,0.5,0,1.0,0.4,6.0
Fitriadi M Rifqi,Komlavi Loglo,-1590.0,-8.0,-14.0,1,1,0.5,0,0.25,0.0,7.0
Franco Roncadelli,Ilya Snitari,-124.0,-3.0,2.099999999999998,0,1,0.5,0,0.0,0.5,8.0
Timofey Skatov,Tomas Martin Etcheverry,250.0,-21.0,-1.5,1,1,0.5,0,0.6,0.4,4.0
Ignacio Buse,Nicolas Jarry,418.0,-16.0,-8.5,1,1,0.5,0,1.0,0.6,3.0
Duje Ajdukovic,Joris De Loore,-67.0,-3.0,-7.800000000000001,1,1,0.5,0,0.2,0.2,7.0
Jiri Lehecka,Daniel Cukierman,-434.0,-1.2100665144445486,-6.300000000000001,1,1,1.0,0,0.8,0.6,6.0
Adrian Mannarino,Tung Lin Wu,-221.0,-8.0,9.8,0,1,0.5,0,0.6,0.4,5.0
Damir Dzumhur,Yanaki Milev,-403.0,-5.0,11.900000000000002,1,1,0.5,0,0.4,0.0,7.0
Aristotelis Thanos,Nicholas David Ionel,1168.0,0.7754916432447487,1.6000000000000014,1,1,0.5,0,0.5,0.5,5.0
Sebastian Ofner,Osgar Ohoisin,-975.0,-2.0,0.3000000000000007,1,1,0.5,0,0.4,0.4,4.0
Ricardas Berankis,Zura Tkemaladze,-473.0,-13.0,10.0,1,1,0.5,0,0.4,0.5,8.0
Rodrigo Pacheco Mendez,August Holmgren,404.0,0.0,-7.0,0,1,0.5,0,0.25,0.4,3.0
N Sriram Balaji,Aqeel Khan,-58.0,-6.210066514444549,-10.100000000000001,1,1,0.5,0,0.0,0.6,5.0
Murkel Alejandro Dellien Velasco,Wishaya Trongcharoenchaikul,-492.0,0.0,-2.5,1,1,0.5,0,0.25,0.4,10.0
Elliot Benchetrit,Menelaos Efstathiou,-608.0,10.0,0.40000000000000213,1,1,0.5,0,0.0,0.25,7.0
Coleman Wong,Courtney John Lock,-1912.0,-2.0,-7.599999999999998,1,1,0.5,0,0.6,0.0,10.0
Darian King,Rowland Phillips,-1612.0,1.7899334855554514,1.6999999999999993,1,1,0.5,0,0.8,0.4,2.0
Valentin Vacherot,Martin Antonio Vergara Del Puerto,-1988.0,6.789933485555451,5.5,1,1,0.5,0,0.2,0.5,9.0
Thomas Yaka Kofi Setodji,Anthony Susanto,-1340.0,-3.2100665144445486,1.5999999999999979,1,1,0.5,0,0.5,0.0,9.0
Radu Albot,Joaquin  Aguilar Cardozo ,-973.0,-11.210066514444549,15.400000000000002,1,1,0.5,0,0.2,1.0,7.0
Timofey Skatov,Francisco Cerundolo,256.0,-10.0,-2.3999999999999986,1,1,0.5,0,0.6,0.4,3.0
Nicolas Jarry,Juan Pablo Varillas,-67.0,16.0,0.0,1,1,0.6666666666666666,0,0.4,0.4,6.0
Zizou Bergs,Duje Ajdukovic,6.0,-3.0,1.7000000000000028,1,1,0.5,0,0.4,0.2,7.0
Vit Kopriva,Orel Kimhi,-341.0,5.0,6.200000000000003,1,1,0.5,0,0.2,0.5,0.0
Quentin Halys,Chun Hsin Tseng,-205.0,16.0,4.800000000000001,1,1,0.5,0,0.4,0.2,4.0
Petr Nesterov,Andrej Nedic,-27.0,1.9855581576892973,1.6000000000000014,1,1,0.5,0,0.5,0.0,2.0
Ioannis Xilas,Luca Preda,187.0,0.7754916432447487,4.899999999999999,1,1,0.5,0,0.5,0.5,7.0
Lucas Miedler,Michael Agwi,136.0,-10.0,7.200000000000003,1,1,0.5,0,0.0,0.0,0.0
Ricardas Berankis,Saba Purtseladze,-202.0,-16.0,11.200000000000003,1,1,0.5,0,0.4,1.0,-1.0
August Holmgren,Ernesto Escobedo,-201.0,3.0,-1.8000000000000007,1,1,0.5,0,0.2,0.2,4.0
Niki Kaliyanda Poonacha,Muhammad Shoaib,-1364.0,4.789933485555451,6.800000000000001,1,1,0.5,0,0.5,0.25,5.0
Boris Arias,Thanapet Chanta,1163.0,-1.2100665144445486,5.899999999999999,1,1,0.5,0,0.5,0.5,5.0
Stylianos Christodoulou,Hamza Karmoussi,-1045.0,0.7754916432447487,-7.686077971059113,1,1,0.5,0,0.0,0.5,8.0
Benedict Badza,Kwok Shun Dasson Chan,-58.0,0.7754916432447487,0.10000000000000142,1,1,0.5,0,0.5,0.5,1.0
Blaise Bicknell,Darian King,-228.0,3.0,-9.599999999999998,1,1,0.5,0,0.6,0.8,11.0
Valentin Vacherot,Daniel Vallejo,-1988.0,6.789933485555451,-14.400000000000002,1,1,0.5,0,0.4,1.0,3.0
Fitriadi M Rifqi,Thomas Yaka Kofi Setodji,-250.0,-8.0,-3.1999999999999993,1,1,0.5,0,0.4,1.0,7.0
Radu Albot,Franco Roncadelli,-480.0,-10.0,10.300000000000004,1,0,0.5,0,0.4,0.25,8.0
Sebastian Baez,Dmitry Popko,-313.0,-21.0,-4.199999999999999,1,1,0.5,0,0.4,0.0,0.0
Alejandro Tabilo,Ignacio Buse,-384.0,3.0,6.800000000000001,0,1,0.5,0,0.8,1.0,3.0
Vilius Gaubas,Zura Tkemaladze,-355.0,-10.0,-4.600000000000001,1,1,0.5,0,0.25,0.3333333333333333,5.0
Kaipo Marshall,Rowland Phillips,-58.0,0.7754916432447487,-8.2,1,1,0.5,0,0.2,0.4,1.0
Komlavi Loglo,Anthony Susanto,-58.0,-3.2100665144445486,12.399999999999999,1,1,0.5,0,0.0,0.0,8.0
Joaquin  Aguilar Cardozo ,Ilya Snitari,369.0,-1.0144418423107027,-3.0,1,1,0.5,0,0.5,0.0,11.0
Taro Daniel,Constant Lestienne,-42.0,11.0,-0.6999999999999993,1,1,0.5,0,0.6,0.4,5.0
Sebastian Korda,Hugo Grenier,-121.0,0.0,-4.300000000000001,1,1,0.0,0,0.6,0.2,0.0
Hugo Dellien,Thiago Seyboth Wild,31.0,-5.0,6.700000000000003,1,1,0.5,0,0.0,0.0,1.0
Rinky Hijikata,Ethan Quinn,-200.0,-13.0,3.0,1,1,0.5,0,0.4,0.25,4.0
Arthur Rinderknech,Maxime Cressy,-34.0,-5.0,1.8000000000000007,1,1,0.5,0,0.0,0.2,5.0
Facundo Diaz Acosta,Federico Agustin Gomez,-270.0,-8.0,-4.0,0,1,0.5,0,0.2,0.5,7.0
Dominik Koepfer,Aleksandar Kovacevic,-40.0,-3.0,4.300000000000001,0,1,1.0,0,0.2,0.2,3.0
Jiri Lehecka,David Goffin,-102.0,5.0,-10.900000000000002,1,1,0.0,0,0.8,0.4,3.0
Thiago Agustin Tirante,Francisco Comesana,-11.0,7.0,-0.5,1,1,0.5,0,0.4,0.5,6.0
Michael Mmoh,Emilio Nava,-34.0,3.0,3.8999999999999986,1,1,0.5,0,0.6,0.2,6.0
Roberto Bautista Agut,Richard Gasquet,-29.0,0.0,-1.8000000000000043,1,1,0.7777777777777778,0,0.4,0.0,5.0
Luciano Darderi,Tomas Barrios Vera,28.0,-8.0,-4.200000000000003,1,1,0.5,0,0.3333333333333333,0.2,7.0
Denis Kudla,Radu Albot,37.0,5.0,-2.8000000000000043,1,1,0.5,0,0.4,0.4,4.0
Zhizhen Zhang,Giulio Zeppieri,-61.0,10.0,5.199999999999999,1,0,0.5,0,0.4,0.4,6.0
Roman Andres Burruchaga,Diego Schwartzman,53.0,13.0,-9.399999999999999,1,1,0.5,0,0.5,0.4,5.0
Jordan Thompson,Adam Neff,-785.0,0.0,7.099999999999998,1,1,0.5,0,0.4,0.5,8.0
Felix Auger Aliassime,Quentin Halys,-73.0,2.0,-3.8000000000000007,1,1,0.5,0,0.6,0.4,6.0
Yannick Hanfmann,Juan Pablo Varillas,-26.0,8.0,3.900000000000002,1,1,1.0,0,0.2,0.2,4.0
Christopher Eubanks,Steve Johnson,-213.0,13.0,-6.400000000000002,1,1,1.0,0,0.4,0.4,7.0
Alejandro Davidovich Fokina,Gregoire Barrere,-81.0,0.0,-5.299999999999997,1,1,0.5,0,0.6,0.4,2.0
Federico Coria,Daniel Altmaier,41.0,-8.0,6.599999999999998,1,1,1.0,0,0.4,0.4,3.0
James Duckworth,Zachary Svajda,-39.0,8.0,10.899999999999999,1,1,0.5,0,0.4,0.2,6.0
Emil Ruusuvuori,Luca Van Assche,-13.0,10.0,5.100000000000001,1,1,0.5,0,0.6,0.6,3.0
Albert Ramos,Pedro Cachin,11.0,3.0,7.199999999999999,0,1,0.0,0,0.2,0.0,4.0
Yoshihito Nishioka,Terence Atmane,-61.0,-23.0,6.300000000000001,0,0,1.0,0,0.6,0.2,2.0
Hugo Gaston,Denis Shapovalov,-41.0,-12.0,-1.5,0,0,0.0,0,0.2,0.2,0.0
Bernabe Zapata Miralles,Cristian Garin,-8.0,-2.0,-0.6000000000000014,1,1,0.0,0,0.0,0.4,-1.0
Max Purcell,Mitchell Krueger,-201.0,-3.0,-4.199999999999999,1,1,0.5,0,0.4,0.4,3.0
Lorenzo Musetti,Maximilian Marterer,-72.0,-3.0,-6.700000000000003,1,0,0.5,0,0.4,0.2,6.0
Roberto Carballes Baena,Mariano Navone,-53.0,5.0,7.900000000000002,1,1,0.5,0,0.4,0.5,3.0
Marcos Giron,Nicolas Moreno De Alboran,-87.0,-5.0,4.0,1,1,0.5,0,0.0,0.0,7.0
Tomas Machac,Andy Murray,17.0,-8.0,-13.400000000000002,1,1,0.5,0,0.6,0.0,4.0
Facundo Bagnis,Juan Manuel Cerundolo,59.0,0.0,11.7,0,0,0.5,0,0.2,0.6,6.0
Alex Michelsen,Tennys Sandgren,-206.0,5.0,-13.100000000000001,1,1,0.5,0,0.4,0.2,5.0
Alexander Shevchenko,Benjamin Bonzi,-70.0,2.0,-4.5,1,1,1.0,0,0.4,0.0,3.0
Jaume Munar,Daniel Elahi Galan,-4.0,-8.0,-0.9000000000000021,1,1,0.5,0,0.2,0.2,6.0
Tommy Paul,Taro Daniel,-47.0,-6.0,-4.300000000000001,1,1,0.5,0,0.6,0.6,7.0
Grigor Dimitrov,Sebastian Korda,-21.0,-5.0,9.200000000000003,1,1,0.0,0,0.8,0.8,6.0
Sebastian Baez,Hugo Dellien,-86.0,-10.0,-7.5,1,1,1.0,0,0.6,0.2,3.0
Dominik Koepfer,Rinky Hijikata,-28.0,2.0,6.800000000000001,0,1,0.5,0,0.4,0.4,4.0
Arthur Rinderknech,Jiri Lehecka,62.0,11.0,6.300000000000001,1,1,0.0,0,0.2,0.8,3.0
Facundo Diaz Acosta,Thiago Agustin Tirante,-14.0,-2.0,0.3000000000000007,0,1,0.5,0,0.2,0.6,7.0
Ben Shelton,Michael Mmoh,-99.0,5.0,-4.699999999999999,0,1,0.5,0,0.6,0.6,6.0
Karen Khachanov,Roberto Bautista Agut,-84.0,15.0,-8.099999999999998,1,1,0.3333333333333333,0,0.6,0.4,8.0
Luciano Darderi,Sebastian Ofner,98.0,-8.0,-5.800000000000001,1,1,0.5,0,0.5,0.4,9.0
Jordan Thompson,Denis Kudla,-130.0,3.0,-1.6999999999999993,1,1,0.3333333333333333,0,0.6,0.4,10.0
Zhizhen Zhang,Felix Auger Aliassime,22.0,0.0,3.900000000000002,1,1,0.5,0,0.6,0.6,4.0
Yannick Hanfmann,Roman Andres Burruchaga,-111.0,10.0,10.200000000000003,1,1,0.5,0,0.4,1.0,4.0
James Duckworth,Christopher Eubanks,73.0,-18.0,4.300000000000001,1,1,0.5,0,0.6,0.6,3.0
Alejandro Davidovich Fokina,Emil Ruusuvuori,-31.0,-5.0,-0.1999999999999993,1,1,1.0,0,0.8,0.6,5.0
Federico Coria,Albert Ramos,9.0,-8.0,-4.100000000000001,1,0,1.0,0,0.4,0.4,8.0
Adrian Mannarino,Yoshihito Nishioka,-66.0,10.0,7.300000000000001,0,0,1.0,0,0.8,0.6,0.0
Ugo Humbert,Hugo Gaston,-65.0,15.0,2.3000000000000007,0,0,0.5,0,0.6,0.4,4.0
Tomas Martin Etcheverry,Bernabe Zapata Miralles,-50.0,13.0,-2.5,1,1,1.0,0,0.4,0.2,4.0
Marcos Giron,Max Purcell,24.0,-5.0,4.699999999999999,1,1,0.5,0,0.2,0.6,5.0
Tomas Machac,Lorenzo Musetti,39.0,-2.0,1.4000000000000021,1,1,0.5,0,0.6,0.6,7.0
Facundo Bagnis,Roberto Carballes Baena,142.0,0.0,3.099999999999998,0,1,0.0,0,0.4,0.6,3.0
