playerA_market_prob,bookie_margin,pA_fatigue_load,fatigue_load_diff,pA_fatigue_tax,fatigue_tax_diff,playerA_surface_elo,surface_elo_diff,binary_target,playerA_points_won_pct,minutes
0.625,0.0667,92.6664998077768,10.166499807776802,-0.0057615563735494,0.2748687093720876,1612.016767212023,133.52676951277317,0,0.5062,159.0
0.6627,0.0779,62.5,-9.0,-0.1292813627873508,-0.1292813627873508,1472.6518553568533,-29.5305488802544,0,0.5029,249.0
0.3923,0.0734,6.5,-58.77297077300919,0.0,0.0,1500.0,-0.067013162410376,0,0.4534,156.0
0.8438,0.0668,150.40016456238695,57.90016456238695,0.0307424320844372,0.0307424320844372,1660.7360853787204,174.14830565704642,1,0.6181,89.0
0.6627,0.0779,96.75,26.1875,0.1062787720374957,0.1062787720374957,1487.9642925520616,1.0838096722484352,1,0.5447,177.0
0.375,0.0667,156.7769119345812,47.14181995911325,-0.144390965525318,-0.292220855280429,1477.8778504255158,-56.039367386498725,1,0.5211,195.0
0.3126,0.0665,102.67071833742664,45.54571833742664,-0.144390965525318,-0.2097553022221648,1409.0332010681952,-44.23672745635827,0,0.4387,148.0
0.2687,0.0633,51.625,-2.375,0.0621154367733278,0.2682622701910743,1528.3732859403303,-126.25862738989964,0,0.4818,185.0
0.4111,0.081,91.5026402065613,30.502640206561296,-0.144390965525318,-0.292220855280429,1636.8634058911075,39.039685646593625,1,0.5292,174.0
0.4233,0.0737,106.31631040900618,27.81631040900617,-0.0861197266655429,-0.1159941975836197,1507.9717849708609,-13.84585617575408,1,0.5298,166.0
0.75,0.0667,70.0,18.0,-0.0517665827219952,0.1801214929228458,1603.921000362546,153.28048979563823,1,0.5412,117.0
0.1698,0.0707,137.63890238447414,72.13890238447414,0.12794109433584122,0.0999014720607392,1494.889154051678,-317.3729950635079,0,0.3306,80.0
0.9151,0.0713,96.5,-9.5,0.0341408339634694,0.0341408339634694,1791.2417684596498,277.54511340720023,1,0.7196,74.0
0.234,0.0683,57.6875,-71.621897513309,0.0391386556671851,-0.166656243649305,1533.3142312565697,-140.43571529825954,1,0.5205,227.0
0.75,0.0667,58.0,-33.0,-0.0955439915609133,-0.0955439915609133,1468.7865433662585,-50.20540868302328,1,0.5893,108.0
0.5575,0.0761,96.37522320859176,37.5044417382416,0.12794109433584122,0.29296011411411677,1492.4700757357816,16.94146533629805,1,0.5796,78.0
0.2059,0.0791,65.3864853865046,-29.73927669529664,0.0,-0.0979604742617196,1493.182132861891,-169.64780289242276,0,0.4027,77.0
0.6627,0.0779,82.44270382004282,-5.401046179957177,0.12794109433584122,0.29296011411411677,1554.1395675535316,93.50385445914344,0,0.4833,144.0
0.134,0.0662,62.5,-6.323985386504603,0.0,-0.1289139109127335,1512.2831027179686,-19.15572800717996,0,0.4162,120.0
0.7941,0.0791,85.74317956032877,-10.629441738241582,-0.1433818699731657,-0.2920517830265992,1530.487305189102,148.6917774571548,1,0.5222,214.0
0.866,0.0662,85.06012129857035,34.06012129857035,-0.0968844111215748,-0.1397240761722751,1653.834558948646,239.2750632903376,1,0.5561,130.0
0.5366,0.079,71.15837841309485,13.41833963599698,0.0497211273496672,0.0497211273496672,1608.253057756422,92.23964113048828,1,0.5374,127.0
0.1562,0.0668,34.125,-24.38020382004283,0.12794109433584122,-0.0220660342590491,1461.143773837431,-84.45471605673697,0,0.4321,87.0
0.7091,0.0579,96.93772320859176,-0.8122767914082374,-0.144390965525318,-0.0777690945630776,1546.8991732304485,96.1734238334243,0,0.4579,182.0
0.2687,0.0633,73.09375,22.75,0.0,-0.134837617804754,1510.0391642725497,-74.09459697685179,0,0.4467,111.0
0.7234,0.0633,54.068465901844064,1.880965901844064,-0.0451412512294611,-0.0437450997772997,1469.1245827994392,36.51227576582573,1,0.5119,172.0
0.8553,0.0629,86.3864853865046,24.886485386504603,0.0046553934218866,0.0046553934218866,1675.0213568939298,209.0420912734569,1,0.5912,104.0
0.4425,0.0761,128.75596590184406,25.335563229035145,-0.144390965525318,-0.292220855280429,1533.4652075878505,-43.4283862437992,0,0.475,147.0
0.2687,0.0633,125.25,4.5,-0.0933872414273978,0.0530450116459051,1479.2662164265066,-15.621229999551815,1,0.5382,196.0
0.625,0.0667,160.25,52.0,0.0,0.0,1513.164904267417,1.1002056576098769,1,0.52,169.0
0.7313,0.0633,116.80536389571104,66.30536389571105,0.0719197840072493,0.0309095298712289,1667.178992192936,153.66103583601375,1,0.5418,214.0
0.5366,0.079,136.875,-37.51085405726917,0.12794109433584122,0.29296011411411677,1499.9268592135584,8.130089583270092,0,0.4856,198.0
0.3373,0.0779,102.5625,-16.9375,-0.0092362826419452,0.29296011411411677,1463.750249208849,-198.70318397260303,0,0.4343,135.0
0.4425,0.0761,133.7716698179985,3.605708883431163,-0.144390965525318,0.1046854944341725,1520.449750901181,-127.07091837382586,0,0.4121,110.0
0.2059,0.0791,93.5,20.75,-0.0526947069693372,-0.1900150690938419,1610.9455682458758,-204.6430412357156,0,0.4784,168.0
