playerA_market_prob,bookie_margin,log_target,playerA_points_won_pct,minutes,playerA,playerB,pseudo_date
0.6777073437972696,0.6179377556554282,0,0.4312,70.0,Jiri Novak,Andreas Seppi,2005-05-12
-0.661838416407207,0.6179377556554282,0,0.3256,53.0,Dominik Hrbaty,Richard Gasquet,2005-05-12
0.8749976347014391,-0.03109698192648889,1,0.5435,95.0,Roger Federer,Guillermo Coria,2005-05-13
-0.2617263311155739,0.834282668182734,0,0.45,110.0,Filippo Volandri,Nikolay Davydenko,2005-05-13
-0.5682638158148089,-0.195519115447241,1,0.5629,114.0,Christophe Rochus,Juan Ignacio Chela,2005-05-13
1.3682233619618622,1.3275490687449902,1,0.6842,53.0,Richard Gasquet,Andreas Seppi,2005-05-13
1.8061340543893407,0.09005616908880328,1,0.5688,72.0,Roger Federer,Nikolay Davydenko,2005-05-14
-1.5773022428924415,-0.11763494693741117,0,0.3673,56.0,Christophe Rochus,Richard Gasquet,2005-05-14
-0.4742355496568621,-0.1695577259439636,0,0.4924,159.0,Daniel Koellerer,Luis Horna,2005-05-15
1.2151850989240487,-1.6407031311296412,1,0.54,133.0,Roger Federer,Richard Gasquet,2005-05-15
-1.7629364186810879,-0.1695577259439636,0,0.44,57.0,Michael Llodra,Guillermo Coria,2005-05-16
-1.3523544345717995,1.3275490687449902,0,0.3861,73.0,Michal Mertinak,Nikolay Davydenko,2005-05-16
0.10922724355318233,-0.1695577259439636,0,0.4947,113.0,Kevin Kim,Sjeng Schalken,2005-05-16
0.4698817861441881,-0.1695577259439636,1,0.519,113.0,Felix Mantilla,Francisco Fogues,2005-05-16
1.0430800940148273,-0.1695577259439636,1,0.5872,77.0,Mariano Puerta,Alex Calatrava,2005-05-16
0.18125490617159112,1.0765889702133158,0,0.4685,105.0,Igor Andreev,Jose Acasuso,2005-05-16
-1.471821443811679,-0.1695577259439636,0,0.4759,102.0,Arnaud Clement,Gaston Gaudio,2005-05-16
-0.052158315961476694,-0.1695577259439636,0,0.483,80.0,Ivo Karlovic,Nicolas Almagro,2005-05-16
1.0994844843984728,1.4487022197602812,1,0.5484,91.0,Potito Starace,Philipp Kohlschreiber,2005-05-16
0.4181876387060374,1.0765889702133158,1,0.5,134.0,David Sanchez,Robby Ginepri,2005-05-16
0.5841327432048716,-0.195519115447241,0,0.2683,35.0,Albert Montanes,Gilles Muller,2005-05-16
0.29852431163273024,-0.1695577259439636,1,0.6038,66.0,Jurgen Melzer,Marco Mirnegg,2005-05-16
0.5174969268844598,-0.1695577259439636,0,0.448,86.0,Tommy Robredo,Thomas Johansson,2005-05-16
-0.8591287073113762,-0.03109698192648889,0,0.4671,100.0,Jean Rene Lisnard,Guillermo Garcia Lopez,2005-05-16
-1.0836058581175043,-0.1695577259439636,0,0.38,75.0,Jonas Bjorkman,David Ferrer,2005-05-16
1.4016446952523625,-0.1695577259439636,1,0.542,82.0,Guillermo Coria,Jiri Novak,2005-05-17
0.3322422044075067,-0.1695577259439636,1,0.6238,71.0,Tomas Berdych,Michael Llodra,2005-05-17
0.8610898508958126,-0.1695577259439636,1,0.541,99.0,Nicolas Massu,Arnaud Clement,2005-05-17
-0.4885179739306471,0.5660149766488747,0,0.4624,114.0,Jan Hernych,Victor Hanescu,2005-05-17
-0.5284431121788261,-0.1695577259439636,0,0.4426,85.0,Fernando Gonzalez,Gaston Gaudio,2005-05-17
-0.8591287073113762,-0.03109698192648889,1,0.5,126.0,Michael Kohlmann,Tomas Zib,2005-05-17
-0.4885179739306471,0.5660149766488747,0,0.4095,58.0,Jiri Vanek,Davide Sanguinetti,2005-05-17
-0.7944323099206876,-0.1695577259439636,0,0.3913,50.0,Jeff Morrison,Thomas Johansson,2005-05-17
-1.08361555700841,1.4487022197602812,0,0.3511,56.0,Paradorn Srichaphan,Christophe Rochus,2005-05-17
1.3682233619618622,1.3275490687449902,1,0.6058,74.0,Nikolay Davydenko,Sjeng Schalken,2005-05-17
0.5841327432048716,-0.195519115447241,0,0.4979,157.0,Mariano Puerta,Felix Mantilla,2005-05-17
0.732605442228785,-0.1695577259439636,1,0.5181,101.0,Tommy Robredo,Vincent Spadea,2005-05-17
0.5043869013207097,0.5660149766488747,0,0.459,77.0,Potito Starace,David Sanchez,2005-05-17
0.7652894822827654,1.223703510731883,1,0.5417,147.0,Jurgen Melzer,Gilles Muller,2005-05-17
-1.761411509438625,-0.1695577259439636,0,0.3372,51.0,Florian Mayer,Guillermo Coria,2005-05-18
-1.2856051416195913,-0.1695577259439636,1,0.539,98.0,Tommy Haas,Gaston Gaudio,2005-05-18
0.6376686666679444,-0.1695577259439636,1,0.5342,112.0,Nicolas Massu,Tomas Berdych,2005-05-18
0.5667688218960869,-0.1695577259439636,1,0.6235,58.0,Fernando Gonzalez,Jiri Novak,2005-05-18
1.2732031317933197,-0.1695577259439636,1,0.5227,97.0,David Ferrer,Jeff Morrison,2005-05-18
0.07731652788323402,-0.1695577259439636,0,0.4261,62.0,Joachim Johansson,Vincent Spadea,2005-05-18
0.7260672083573446,-0.1695577259439636,1,0.552,89.0,Guillermo Canas,Tomas Berdych,2005-05-19
0.7371510351799784,-0.1695577259439636,1,0.57,70.0,Fernando Gonzalez,Sebastien Grosjean,2005-05-19
-1.1275524883499544,-0.1695577259439636,1,0.5098,131.0,Florian Mayer,David Ferrer,2005-05-19
0.4181876387060374,1.0765889702133158,1,0.5496,86.0,Jose Acasuso,Nicolas Almagro,2005-05-19
1.235467278362795,0.06409477958552587,0,0.4973,107.0,Victor Hanescu,Michael Kohlmann,2005-05-19
0.00793446369503132,2.071775567838921,0,0.4127,82.0,Luis Horna,Guillermo Garcia Lopez,2005-05-19
-0.7494205548927028,1.223703510731883,0,0.4057,61.0,Davide Sanguinetti,Christophe Rochus,2005-05-19
0.9741037387771315,-0.8099386670247882,1,0.5448,93.0,Nikolay Davydenko,Felix Mantilla,2005-05-19
0.4530026000832603,-0.1695577259439636,1,0.5522,82.0,Jose Acasuso,Michael Kohlmann,2005-05-19
-0.16538597878152872,1.0765889702133158,0,0.5,127.0,David Sanchez,Jurgen Melzer,2005-05-19
-0.05846357572562176,-0.1695577259439636,0,0.448,75.0,Guillermo Garcia Lopez,Christophe Rochus,2005-05-19
-0.5635520863824665,-0.1695577259439636,0,0.4453,90.0,Jeff Morrison,Nicolas Kiefer,2005-05-19
0.11900613851308121,-0.1695577259439636,0,0.4453,89.0,Jiri Novak,Sebastien Grosjean,2005-05-20
-0.8591287073113762,-0.03109698192648889,0,0.4286,80.0,Jose Acasuso,Nikolay Davydenko,2005-05-20
-0.4023187113159751,1.0765889702133158,1,0.5545,71.0,Jurgen Melzer,Christophe Rochus,2005-05-20
-0.33024612065729675,-0.1695577259439636,0,0.4453,90.0,Nicolas Kiefer,Thomas Johansson,2005-05-20
0.03573601883938748,-0.1695577259439636,1,0.5547,90.0,Guillermo Canas,Nicolas Massu,2005-05-20
-1.019081349703308,-0.4118640279745467,0,0.4895,135.0,Jurgen Melzer,Nikolay Davydenko,2005-05-21
2.1029914079928105,-1.8483942471558545,1,0.6104,89.0,Roger Federer,Dudi Sela,2005-05-23
1.5327855905898724,0.4967846046401373,1,0.5266,125.0,Nicolas Almagro,Philipp Kohlschreiber,2005-05-23
-0.661838416407207,0.6179377556554282,1,0.548,156.0,Tomas Behrend,Christophe Rochus,2005-05-23
-1.7575370647231192,-0.048404574928672624,0,0.4302,90.0,Michael Llodra,Fernando Gonzalez,2005-05-23
-1.5169166631998101,0.4967846046401373,1,0.5198,260.0,Janko Tipsarevic,Dominik Hrbaty,2005-05-23
0.015614036969671743,-0.1695577259439636,0,0.489,236.0,Hugo Armando,Fernando Vicente,2005-05-23
0.9741037387771315,-0.8099386670247882,1,0.5489,144.0,Carlos Moya,Alberto Martin,2005-05-23
-1.7211213334580973,-0.09167355743413377,0,0.4937,156.0,Marcos Baghdatis,David Nalbandian,2005-05-23
1.5327855905898724,0.4967846046401373,1,0.5659,105.0,Tomas Berdych,Jeff Morrison,2005-05-23
0.18125490617159112,1.0765889702133158,1,0.5466,166.0,Oscar Hernandez,Daniel Gimeno Traver,2005-05-23
-1.5773022428924415,-0.11763494693741117,0,0.418,146.0,Marcos Daniel,Mario Ancic,2005-05-23
-1.2195983509727326,0.06409477958552587,0,0.4519,164.0,Rainer Schuettler,Juan Ignacio Chela,2005-05-23
-0.8591287073113762,-0.03109698192648889,0,0.4061,118.0,Michal Tabara,Victor Hanescu,2005-05-23
-0.8591287073113762,-0.03109698192648889,0,0.4527,119.0,Jerome Haehnel,Luis Horna,2005-05-23
1.773405992113182,-0.048404574928672624,1,0.5875,98.0,Tim Henman,Juan Pablo Brzezicki,2005-05-23
2.1029914079928105,-1.8483942471558545,1,0.5904,105.0,Rafael Nadal,Lars Burgsmuller,2005-05-23
1.4567274176945737,0.713129517167443,1,0.7257,73.0,Xavier Malisse,Mardy Fish,2005-05-23
0.6777073437972696,0.6179377556554282,0,0.4258,91.0,Ricardo Mello,Peter Wessels,2005-05-23
-1.9055047829012461,0.20255552360300175,0,0.4476,143.0,Daniele Bracciali,Richard Gasquet,2005-05-23
-0.4885179739306471,0.5660149766488747,0,0.4423,162.0,Juan Monaco,Sebastien Grosjean,2005-05-23
0.4181876387060374,1.0765889702133158,1,0.5238,198.0,Davide Sanguinetti,Thierry Ascione,2005-05-23
1.0782803877125104,-0.1695577259439636,0,0.4037,95.0,Andrei Pavel,Florent Serra,2005-05-23
1.73699026084816,-0.09167355743413377,1,0.57,128.0,Radek Stepanek,Paradorn Srichaphan,2005-05-23
1.235467278362795,0.06409477958552587,0,0.4942,172.0,Fernando Verdasco,Robin Soderling,2005-05-23
0.07016387788209387,1.119857952718777,0,0.4473,131.0,Gilles Simon,Olivier Patience,2005-05-23
1.645720453373801,-0.5243633824887451,1,0.5178,157.0,David Ferrer,Jiri Vanek,2005-05-23
-1.6298515259837387,-0.5243633824887451,0,0.444,141.0,Bjorn Phau,Jiri Novak,2005-05-23
0.8749976347014391,-0.03109698192648889,1,0.5987,100.0,Felix Mantilla,Tomas Zib,2005-05-23
-0.413323044886128,-0.1695577259439636,1,0.5654,120.0,Dmitry Tursunov,Stefan Koubek,2005-05-23
1.8821922272846396,0.16794033759863308,1,0.593,127.0,Gaston Gaudio,Julien Benneteau,2005-05-23
0.31286643027377187,-0.1695577259439636,0,0.4664,126.0,Kevin Kim,Robin Vik,2005-05-24
0.18125490617159112,1.0765889702133158,0,0.5108,275.0,Alex Calatrava,Hyung Taik Lee,2005-05-24
-2.0871224806027477,-1.8483942471558545,0,0.411,109.0,Kenneth Carlsen,Guillermo Coria,2005-05-24
-0.4023187113159751,1.0765889702133158,0,0.3623,78.0,Robby Ginepri,Novak Djokovic,2005-05-24
0.9741037387771315,-0.8099386670247882,1,0.5538,107.0,Jurgen Melzer,Wayne Arthurs,2005-05-24
0.7652894822827654,1.223703510731883,1,0.6025,94.0,Mikhail Youzhny,Gilles Muller,2005-05-24
1.0782803877125104,-0.1695577259439636,1,0.5754,100.0,Tommy Haas,Florian Mayer,2005-05-24
1.160331022714712,-0.195519115447241,0,0.4372,130.0,Albert Costa,Vincent Spadea,2005-05-24
0.00793446369503132,2.071775567838921,1,0.5212,225.0,Olivier Rochus,Guillermo Garcia Lopez,2005-05-24
1.773405992113182,-0.048404574928672624,1,0.5767,108.0,Nikolay Davydenko,Sasa Tuksar,2005-05-24
-1.6805569745806046,-0.01378938892430395,0,0.4577,163.0,Peter Luczak,Tommy Robredo,2005-05-24
0.00793446369503132,2.071775567838921,1,0.5946,96.0,Dick Norman,Jean Rene Lisnard,2005-05-24
-0.34884751097746186,0.5833225696510596,1,0.5928,124.0,David Sanchez,Gustavo Kuerten,2005-05-24
-1.8663232998945771,0.16794033759863308,0,0.4385,152.0,Scott Draper,Thomas Johansson,2005-05-24
-1.9055047829012461,0.20255552360300175,0,0.4301,113.0,Karol Beck,Juan Carlos Ferrero,2005-05-24
0.5043869013207097,0.5660149766488747,0,0.4862,221.0,Fabrice Santoro,Jan Hernych,2005-05-24
0.18125490617159112,1.0765889702133158,1,0.5901,82.0,Lukas Dlouhy,Thomas Enqvist,2005-05-24
-1.8193055202865742,0.31505487811720023,0,0.4417,153.0,Raemon Sluiter,Marat Safin,2005-05-24
1.3189007892358198,0.20255552360300175,0,0.4606,179.0,Andre Agassi,Jarkko Nieminen,2005-05-24
-1.5773022428924415,-0.11763494693741117,0,0.4583,157.0,Jonas Bjorkman,Igor Andreev,2005-05-24
1.6964259019706671,-0.01378938892430395,1,0.5521,175.0,Arnaud Clement,Alexander Popp,2005-05-24
1.235467278362795,0.06409477958552587,1,0.5811,99.0,Nicolas Kiefer,Ivo Karlovic,2005-05-24
0.00793446369503132,2.071775567838921,1,0.5511,186.0,Paul Henri Mathieu,Feliciano Lopez,2005-05-24
-0.8591287073113762,-0.03109698192648889,1,0.5216,153.0,Chris Guccione,Santiago Ventura,2005-05-24
-0.08592224392110566,-0.1695577259439636,1,0.6327,85.0,Albert Montanes,Sargis Sargsian,2005-05-24
-1.1444620953246492,-0.195519115447241,0,0.3582,101.0,Gael Monfils,Guillermo Canas,2005-05-24
0.00793446369503132,2.071775567838921,0,0.4396,135.0,Ivan Ljubicic,Mariano Puerta,2005-05-24
-0.4023187113159751,1.0765889702133158,0,0.4028,93.0,Antony Dupuis,Kristof Vliegen,2005-05-24
1.160331022714712,-0.195519115447241,1,0.5319,134.0,James Blake,Tomas Tenconi,2005-05-24
0.8749976347014391,-0.03109698192648889,0,0.458,187.0,Nicolas Massu,Stan Wawrinka,2005-05-24
-1.6805569745806046,-0.01378938892430395,0,0.3786,77.0,Cyril Saulnier,Filippo Volandri,2005-05-24
-0.661838416407207,0.6179377556554282,0,0.445,141.0,Greg Rusedski,Flavio Saretta,2005-05-24
-0.4023187113159751,1.0765889702133158,0,0.4476,146.0,Max Mirnyi,Jose Acasuso,2005-05-24
1.8821922272846396,0.16794033759863308,1,0.5749,103.0,Andy Roddick,Jo-Wilfried Tsonga,2005-05-24
-1.9645074867230539,-0.1695577259439636,0,0.419,107.0,Nicolas Almagro,Roger Federer,2005-05-25
1.5327855905898724,0.4967846046401373,1,0.5538,106.0,Fernando Gonzalez,Tomas Behrend,2005-05-25
0.4181876387060374,1.0765889702133158,0,0.4806,175.0,Janko Tipsarevic,Fernando Vicente,2005-05-25
1.773405992113182,-0.048404574928672624,1,0.5521,184.0,Carlos Moya,Robin Vik,2005-05-25
1.160331022714712,-0.195519115447241,1,0.6115,98.0,David Nalbandian,Tomas Berdych,2005-05-25
-1.3523544345717995,1.3275490687449902,0,0.4249,153.0,Oscar Hernandez,Mario Ancic,2005-05-25
0.7652894822827654,1.223703510731883,0,0.4824,172.0,Juan Ignacio Chela,Victor Hanescu,2005-05-25
1.160331022714712,-0.195519115447241,0,0.4773,190.0,Tim Henman,Luis Horna,2005-05-25
1.8821922272846396,0.16794033759863308,1,0.6054,111.0,Rafael Nadal,Xavier Malisse,2005-05-25
-1.7575370647231192,-0.048404574928672624,0,0.4231,109.0,Peter Wessels,Richard Gasquet,2005-05-25
-1.3523544345717995,1.3275490687449902,0,0.3488,99.0,Davide Sanguinetti,Sebastien Grosjean,2005-05-25
-1.2195983509727326,0.06409477958552587,0,0.4091,104.0,Florent Serra,Radek Stepanek,2005-05-25
-0.661838416407207,0.6179377556554282,1,0.5774,108.0,Hyung Taik Lee,Robin Soderling,2005-05-25
1.3682233619618622,1.3275490687449902,1,0.5439,146.0,David Ferrer,Olivier Patience,2005-05-25
0.00793446369503132,2.071775567838921,0,0.5154,164.0,Jiri Novak,Felix Mantilla,2005-05-25
1.8821922272846396,0.16794033759863308,1,0.5434,140.0,Gaston Gaudio,Dmitry Tursunov,2005-05-25
1.9213737102913089,0.20255552360300175,1,0.5305,114.0,Guillermo Coria,Novak Djokovic,2005-05-26
0.07016387788209387,1.119857952718777,0,0.4597,134.0,Mikhail Youzhny,Jurgen Melzer,2005-05-26
1.160331022714712,-0.195519115447241,1,0.5635,76.0,Tommy Haas,Vincent Spadea,2005-05-26
1.160331022714712,-0.195519115447241,1,0.532,186.0,Nikolay Davydenko,Olivier Rochus,2005-05-26
-1.7575370647231192,-0.048404574928672624,0,0.44,108.0,Dick Norman,Tommy Robredo,2005-05-26
-0.05429495049203148,1.119857952718777,0,0.4909,223.0,Thomas Johansson,David Sanchez,2005-05-26
1.773405992113182,-0.048404574928672624,1,0.5774,109.0,Juan Carlos Ferrero,Jan Hernych,2005-05-26
1.8061340543893407,0.09005616908880328,1,0.5612,146.0,Marat Safin,Lukas Dlouhy,2005-05-26
-0.16538597878152872,1.0765889702133158,1,0.5455,157.0,Igor Andreev,Jarkko Nieminen,2005-05-26
-0.05429495049203148,1.119857952718777,0,0.4702,235.0,Arnaud Clement,Nicolas Kiefer,2005-05-26
-1.440858490304511,0.713129517167443,0,0.4451,117.0,Chris Guccione,Paul Henri Mathieu,2005-05-26
1.645720453373801,-0.5243633824887451,1,0.5796,114.0,Guillermo Canas,Albert Montanes,2005-05-26
-1.1444620953246492,-0.195519115447241,0,0.4244,115.0,Kristof Vliegen,Mariano Puerta,2005-05-26
-0.4885179739306471,0.5660149766488747,0,0.4718,222.0,James Blake,Stan Wawrinka,2005-05-26
-1.3523544345717995,1.3275490687449902,0,0.4074,107.0,Flavio Saretta,Filippo Volandri,2005-05-26
-0.661838416407207,0.6179377556554282,1,0.5117,201.0,Jose Acasuso,Andy Roddick,2005-05-26
1.160331022714712,-0.195519115447241,1,0.5547,90.0,Tommy Haas,Vincent Spadea,2005-05-26
1.73699026084816,-0.09167355743413377,1,0.5577,130.0,Roger Federer,Fernando Gonzalez,2005-05-27
1.8351744476766367,0.31505487811720023,1,0.4895,231.0,Carlos Moya,Fernando Vicente,2005-05-27
-1.1444620953246492,-0.195519115447241,0,0.4643,144.0,Mario Ancic,David Nalbandian,2005-05-27
-0.2617263311155739,0.834282668182734,1,0.5393,109.0,Victor Hanescu,Luis Horna,2005-05-27
1.235467278362795,0.06409477958552587,1,0.5903,109.0,Rafael Nadal,Richard Gasquet,2005-05-27
-0.34884751097746186,0.5833225696510596,0,0.4888,241.0,Radek Stepanek,Sebastien Grosjean,2005-05-27
1.5931711702825038,-0.11763494693741117,1,0.5829,117.0,David Ferrer,Hyung Taik Lee,2005-05-27
-1.5773022428924415,-0.11763494693741117,0,0.455,150.0,Felix Mantilla,Gaston Gaudio,2005-05-27
0.5180570772110763,-0.1695577259439636,1,0.5547,90.0,Tommy Haas,Joachim Johansson,2005-05-27
1.773405992113182,-0.048404574928672624,1,0.6102,114.0,Guillermo Coria,Jurgen Melzer,2005-05-28
-0.4885179739306471,0.5660149766488747,0,0.3885,111.0,Tommy Haas,Nikolay Davydenko,2005-05-28
1.0782803877125104,-0.1695577259439636,1,0.5901,118.0,Tommy Robredo,David Sanchez,2005-05-28
-0.661838416407207,0.6179377556554282,1,0.4948,226.0,Marat Safin,Juan Carlos Ferrero,2005-05-28
0.7652894822827654,1.223703510731883,1,0.5344,132.0,Mariano Puerta,Stan Wawrinka,2005-05-28
0.27759525850563654,0.834282668182734,0,0.3333,12.0,Filippo Volandri,Jose Acasuso,2005-05-28
0.31349077610975107,-0.1695577259439636,1,0.5547,90.0,Tommy Robredo,Tommy Haas,2005-05-28
-0.5682638158148089,-0.195519115447241,1,0.5197,234.0,Nicolas Kiefer,Igor Andreev,2005-05-29
-1.1444620953246492,-0.195519115447241,0,0.5097,304.0,Paul Henri Mathieu,Guillermo Canas,2005-05-29
1.773405992113182,-0.048404574928672624,1,0.564,102.0,Roger Federer,Carlos Moya,2005-05-29
-1.440858490304511,0.713129517167443,1,0.5353,207.0,Victor Hanescu,David Nalbandian,2005-05-29
-1.8193055202865742,0.31505487811720023,0,0.4545,191.0,Sebastien Grosjean,Rafael Nadal,2005-05-30
0.4181876387060374,1.0765889702133158,0,0.5072,245.0,Gaston Gaudio,David Ferrer,2005-05-30
1.3682233619618622,1.3275490687449902,0,0.4766,186.0,Guillermo Coria,Nikolay Davydenko,2005-05-30
0.7652894822827654,1.223703510731883,0,0.494,230.0,Marat Safin,Tommy Robredo,2005-05-30
-0.9582348113870689,-0.8099386670247882,0,0.4566,140.0,Nicolas Kiefer,Guillermo Canas,2005-05-30
0.36471643836752454,0.5833225696510596,1,0.6074,107.0,Mariano Puerta,Jose Acasuso,2005-05-30
1.9771497037478616,-1.0089759865499097,1,0.5594,124.0,Roger Federer,Victor Hanescu,2005-05-31
1.6867457708749019,-1.476280997608889,1,0.593,128.0,Rafael Nadal,David Ferrer,2005-05-31
-0.4023187113159751,1.0765889702133158,0,0.4765,198.0,Tommy Robredo,Nikolay Davydenko,2005-06-01
-0.4885179739306471,0.5660149766488747,1,0.4943,215.0,Mariano Puerta,Guillermo Canas,2005-06-01
0.39006916266595726,-0.2907108769592545,0,0.477,167.0,Roger Federer,Rafael Nadal,2005-06-03
-0.4599385392669589,-0.8705152425324337,1,0.5052,209.0,Mariano Puerta,Nikolay Davydenko,2005-06-03
1.6964259019706671,-0.01378938892430395,1,0.5328,204.0,Rafael Nadal,Mariano Puerta,2005-06-05
-0.34884751097746186,0.5833225696510596,0,0.3723,56.0,Hyung Taik Lee,Xavier Malisse,2005-06-06
0.36471643836752454,0.5833225696510596,0,0.4706,93.0,Mikhail Youzhny,Florian Mayer,2005-06-06
-0.8807937626209464,1.4054332372548202,0,0.45,73.0,Bjorn Phau,Davide Sanguinetti,2005-06-06
0.5807953065778617,-0.1695577259439636,0,0.4741,148.0,Michael Llodra,Jimmy Wang,2005-06-06
0.3293412753583361,-0.1695577259439636,0,0.4215,66.0,Paradorn Srichaphan,Kevin Kim,2005-06-06
1.1810741607770658,1.5006249987668348,1,0.4921,143.0,Jurgen Melzer,Alberto Martin,2005-06-06
-1.08361555700841,1.4487022197602812,0,0.3939,49.0,Lars Burgsmuller,Robby Ginepri,2005-06-06
-0.661838416407207,0.6179377556554282,0,0.4895,109.0,Kristof Vliegen,Chris Guccione,2005-06-06
0.5043869013207097,0.5660149766488747,1,0.6042,55.0,Tommy Haas,Jiri Novak,2005-06-06
0.8307456068350831,1.2756262897384367,1,0.5047,123.0,Igor Andreev,Alan Mackin,2005-06-06
-0.09987393672371508,-0.1695577259439636,1,0.6386,44.0,Andy Murray,Santiago Ventura,2005-06-06
0.18125490617159112,1.0765889702133158,1,0.5078,82.0,Guillermo Canas,Fernando Verdasco,2005-06-06
0.6777073437972696,0.6179377556554282,1,0.5235,112.0,Feliciano Lopez,Kenneth Carlsen,2005-06-06
0.00793446369503132,2.071775567838921,1,0.5517,70.0,Olivier Rochus,Cyril Saulnier,2005-06-06
0.7418084414116989,-0.1695577259439636,1,0.5631,53.0,Greg Rusedski,Josh Goodall,2005-06-06
-0.661838416407207,0.6179377556554282,0,0.4184,58.0,Alexander Popp,Marat Safin,2005-06-06
-0.661838416407207,0.6179377556554282,0,0.3636,10.0,Sargis Sargsian,Gregory Carraz,2005-06-06
-0.2617263311155739,0.834282668182734,0,0.4361,84.0,Jean Rene Lisnard,Guillermo Garcia Lopez,2005-06-06
0.6777073437972696,0.6179377556554282,1,0.5245,106.0,Victor Hanescu,Scott Draper,2005-06-06
-0.05429495049203148,1.119857952718777,1,0.5492,72.0,Karol Beck,Wayne Arthurs,2005-06-06
-1.762146650959198,0.7304371101696268,0,0.4895,141.0,Robin Soderling,Roger Federer,2005-06-07
0.6777073437972696,0.6179377556554282,1,0.5398,112.0,Max Mirnyi,Tomas Berdych,2005-06-07
-1.6856275194402912,0.7304371101696268,1,0.5748,76.0,Philipp Kohlschreiber,Joachim Johansson,2005-06-07
0.5043869013207097,0.5660149766488747,1,0.5469,72.0,Tomas Zib,Jerome Haehnel,2005-06-07
-0.8148766794450205,1.2756262897384367,0,0.488,142.0,Vladimir Voltchkov,Juan Carlos Ferrero,2005-06-07
-0.7494205548927028,1.223703510731883,0,0.4684,95.0,Michal Mertinak,Ivo Karlovic,2005-06-07
1.0100585114185456,1.725623707795233,0,0.4318,79.0,David Nalbandian,Rainer Schuettler,2005-06-07
-1.5169166631998101,0.4967846046401373,0,0.4545,65.0,Tomas Behrend,Taylor Dent,2005-06-07
0.5043869013207097,0.5660149766488747,1,0.5541,79.0,Dick Norman,Christophe Rochus,2005-06-07
-0.46524327218630407,-0.1695577259439636,1,0.5193,118.0,Nenad Zimonjic,Nicolas Kiefer,2005-06-07
0.00793446369503132,2.071775567838921,0,0.4144,70.0,Julien Benneteau,Gilles Muller,2005-06-07
0.5043869013207097,0.5660149766488747,0,0.4939,102.0,Arnaud Clement,Jan Hernych,2005-06-07
0.7652894822827654,1.223703510731883,0,0.4324,66.0,Gael Monfils,Jamie Delgado,2005-06-07
1.0994844843984728,1.4487022197602812,1,0.5887,69.0,Richard Gasquet,Janko Tipsarevic,2005-06-07
0.18125490617159112,1.0765889702133158,0,0.4357,85.0,Andrei Pavel,Fabrice Santoro,2005-06-07
-0.7494205548927028,1.223703510731883,1,0.5385,87.0,Dmitry Tursunov,Jonas Bjorkman,2005-06-07
0.7652894822827654,1.223703510731883,1,0.5196,100.0,James Blake,Jeff Morrison,2005-06-07
0.27759525850563654,0.834282668182734,1,0.5025,127.0,Paul Henri Mathieu,Marcos Baghdatis,2005-06-07
0.18125490617159112,1.0765889702133158,0,0.419,63.0,Raemon Sluiter,Mark Philippoussis,2005-06-07
-1.1444620953246492,-0.195519115447241,0,0.4779,158.0,Xavier Malisse,Lleyton Hewitt,2005-06-07
-1.3523544345717995,1.3275490687449902,0,0.4706,111.0,Robby Ginepri,Tim Henman,2005-06-07
-0.7494205548927028,1.223703510731883,0,0.4602,104.0,Gregory Carraz,Radek Stepanek,2005-06-07
1.645720453373801,-0.5243633824887451,1,0.5612,85.0,Sebastien Grosjean,Guillermo Garcia Lopez,2005-06-07
1.235467278362795,0.06409477958552587,0,0.4828,111.0,Rafael Nadal,Alexander Waske,2005-06-08
-0.42131128934941187,-0.1695577259439636,1,0.5072,139.0,Philipp Kohlschreiber,Jimmy Wang,2005-06-08
-0.661838416407207,0.6179377556554282,0,0.463,97.0,Jurgen Melzer,Tommy Haas,2005-06-08
0.4181876387060374,1.0765889702133158,0,0.4146,90.0,Feliciano Lopez,Olivier Rochus,2005-06-08
-0.4885179739306471,0.5660149766488747,0,0.5213,141.0,Fabrice Santoro,Marat Safin,2005-06-08
-0.661838416407207,0.6179377556554282,0,0.4455,64.0,Davide Sanguinetti,Max Mirnyi,2005-06-08
-0.3898352069818238,-0.1695577259439636,1,0.5174,95.0,Tomas Zib,Kevin Kim,2005-06-08
0.18125490617159112,1.0765889702133158,1,0.562,71.0,Ivo Karlovic,Fernando Gonzalez,2005-06-08
0.4181876387060374,1.0765889702133158,0,0.4352,56.0,Igor Andreev,Chris Guccione,2005-06-08
-1.3523544345717995,1.3275490687449902,1,0.5556,62.0,Andy Murray,Taylor Dent,2005-06-08
0.9741037387771315,-0.8099386670247882,1,0.5178,121.0,Thomas Johansson,Gilles Muller,2005-06-08
1.4567274176945737,0.713129517167443,1,0.5776,66.0,Mario Ancic,Jan Hernych,2005-06-08
-1.2195983509727326,0.06409477958552587,0,0.3636,53.0,Jamie Delgado,Richard Gasquet,2005-06-08
-0.8591287073113762,-0.03109698192648889,0,0.4792,110.0,Dmitry Tursunov,Greg Rusedski,2005-06-08
-0.16538597878152872,1.0765889702133158,0,0.4455,62.0,Victor Hanescu,James Blake,2005-06-08
-0.661838416407207,0.6179377556554282,0,0.4725,120.0,Paul Henri Mathieu,Karol Beck,2005-06-08
-1.3523544345717995,1.3275490687449902,0,0.3673,58.0,Mark Philippoussis,Andy Roddick,2005-06-08
1.8821922272846396,0.16794033759863308,1,0.6095,58.0,Roger Federer,Florian Mayer,2005-06-09
